Name	Reel	Media Start	Media End	Tracks	Comment 1	Log Note
ST_POELTEN_LANDESMUSEUM_AUSSEN_38_MOV	VTZT10_014	02:01:54:00	02:01:57:24	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_21_MOV	VTZT10_014	02:01:57:24	02:02:01:16	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_02_M	Tape_001	02:02:01:16	02:02:11:13	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_04_M	Tape_001	02:02:11:13	02:02:15:16	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_05_M	Tape_001	02:02:15:16	02:02:24:07	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_11_M	Tape_001	02:02:24:07	02:02:27:04	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_12_M	Tape_001	02:02:27:04	02:02:31:06	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_KIND	Tape_001	02:02:31:06	02:02:40:01	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_AUSSTELLUNG_EXHIBITIONS_KIND	Tape_001	02:02:40:01	02:02:44:12	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_02_MOV	VTZT10_014	02:02:44:12	02:02:48:02	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_15_MOV	VTZT10_014	02:02:48:02	02:02:51:15	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_21_MOV	VTZT10_015_TC1	02:02:51:15	02:02:56:21	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_12_MOV	VTZT10_014	02:02:56:21	02:02:59:24	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_23_MOV	VTZT10_015_TC1	02:02:59:24	02:03:07:10	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_35_MOV	VTZT10_015_TC1	02:03:07:10	02:03:10:23	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_36_MOV	VTZT10_015_TC1	02:03:10:23	02:03:15:14	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_42_MOV	Tape_001	02:03:15:14	02:03:20:01	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_38_MOV	VTZT10_015_TC1	02:03:20:01	02:03:24:08	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_ATELIERRAUM_40_MOV	VTZT10_015_TC1	02:03:24:08	02:03:26:18	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_BAROCK_02_MOV	VTZT10_015_TC1	02:03:26:18	02:03:31:14	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_BAROCK_03_MOV	VTZT10_015_TC1	02:03:31:14	02:03:35:14	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_WALDMUELLER_SCHIELE_	Tape_001	02:03:35:14	02:03:40:06	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_WALDMUELLER_SCHIELE_	Tape_001	02:03:40:06	02:03:45:24	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_WALDMUELLER_SCHIELE_	Tape_001	02:03:45:24	02:03:51:12	1V,4A		
ST_POELTEN_LANDESMUSEUM_INNEN_GALERIE_WALDMUELLER_SCHIELE_	Tape_001	02:03:51:12	02:03:56:10	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_12_MOV	VTZT10_042	02:03:56:10	02:03:59:00	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_5_MOV	VTZT10_042	02:03:59:00	02:04:06:01	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_7_MOV	VTZT10_042	02:04:06:01	02:04:08:02	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_8_MOV	VTZT10_042	02:04:08:02	02:04:10:08	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_13_MOV	VTZT10_042	02:04:10:08	02:04:14:07	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_20_MOV	VTZT10_042	02:04:14:07	02:04:18:02	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_26_MOV	VTZT10_042	02:04:18:02	02:04:21:00	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_41_MOV	VTZT10_044	02:04:21:00	02:04:25:05	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_47_MOV	VTZT10_044	02:04:25:05	02:04:26:01	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_47_MOV	VTZT10_044	02:04:26:01	02:04:28:20	1V,4A		
unknown	Tape_001	02:04:28:20	02:04:29:00	1V,4A		
unknown	Tape_001	02:04:29:00	02:04:32:15	1V,4A		
ST_POELTEN_LANDESMUSEUM_SHEDHALLE_INNEN_52_MOV	VTZT10_044	02:04:32:15	02:04:40:12	1V,4A		
TEXT	Tape_001	02:04:40:12	02:04:44:08	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:04:44:08	02:04:47:02	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:04:47:02	02:04:54:16	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:04:54:16	02:04:58:23	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:04:58:23	02:05:08:11	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:08:11	02:05:12:02	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:12:02	02:05:15:09	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:15:09	02:05:25:21	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:25:21	02:05:28:24	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:28:24	02:05:32:00	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:32:00	02:05:34:15	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:34:15	02:05:42:02	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:42:02	02:05:46:04	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:46:04	02:05:49:19	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:49:19	02:05:55:04	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:55:04	02:05:59:10	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:59:10	02:06:05:15	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:05:59:10	02:06:06:14	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:05:15	02:06:09:01	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:06:14	02:06:13:18	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:09:01	02:06:13:18	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:13:18	02:06:21:15	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:21:15	02:06:28:07	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:28:07	02:06:31:11	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:31:11	02:06:37:07	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:37:07	02:06:39:22	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:39:22	02:06:42:10	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:42:10	02:06:51:11	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:51:11	02:06:56:00	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:56:00	02:06:59:08	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:06:59:08	02:07:04:08	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:04:08	02:07:07:04	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:07:04	02:07:09:16	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:09:16	02:07:12:08	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:12:08	02:07:18:19	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:18:19	02:07:24:06	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:18:19	02:07:24:06	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:24:06	02:07:29:21	1V,4A		
unknown	Tape_001	02:07:24:06	02:07:36:09	1V,4A		
unknown	Tape_001	02:07:36:09	02:07:48:12	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:29:21	02:07:33:16	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:33:16	02:07:48:12	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:48:12	02:07:57:18	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:07:57:18	02:08:05:22	1V,4A		
unknown	Tape_001	02:07:57:18	02:08:13:00	1V,4A		
unknown	Tape_001	02:08:13:00	02:08:20:21	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:08:05:22	02:08:09:07	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:08:09:07	02:08:12:20	1V,4A		
WAIDHOFEN_A_D_YBBS_SCHLOSS_ROTHSCHILD_NIKOLAI_TOKAREV_PIAN	Tape_001	02:08:12:20	02:08:20:21	1V,4A		
TEXT	Tape_001	02:08:20:21	02:08:24:17	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_GLASBRUECKE_05_MOV	VTZT10_006	02:08:24:17	02:08:32:18	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_GLASBRUECKE_10_MOV	VTZT10_006	02:08:32:18	02:08:37:12	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_GLASBRUECKE_15_MOV	VTZT10_006	02:08:37:12	02:08:40:18	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_GLASBRUECKE_14_MOV	VTZT10_006	02:08:40:18	02:08:44:08	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_47_MOV	VTZT10_006	02:08:44:08	02:08:49:11	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_01_MOV	VTZT10_006	02:08:49:11	02:08:52:22	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_01_MOV	VTZT10_006	02:08:52:22	02:08:53:08	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_17_MOV	VTZT10_006	02:08:53:08	02:08:59:16	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_11_MOV	VTZT10_006	02:08:59:16	02:09:03:11	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_19_MOV	VTZT10_006	02:09:03:11	02:09:14:11	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_51_MOV	VTZT10_006	02:09:14:11	02:09:26:02	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_27_MOV	VTZT10_006	02:09:26:02	02:09:29:10	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_22_MOV	Tape_001	02:09:29:10	02:09:32:20	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_44_MOV	VTZT10_006	02:09:32:20	02:09:36:00	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_54_MOV	VTZT10_006	02:09:36:00	02:09:38:24	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_57_MOV	VTZT10_006	02:09:38:24	02:09:46:23	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_06_M	Tape_001	02:09:46:23	02:09:55:14	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_24_M	Tape_001	02:09:55:14	02:09:59:21	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_14_M	Tape_001	02:09:59:21	02:10:03:12	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_15_M	Tape_001	02:10:03:12	02:10:07:14	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_23_M	Tape_001	02:10:07:14	02:10:10:19	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_18_M	Tape_001	02:10:10:19	02:10:15:06	1V,4A		
WIEN_KUNSTRAUM_NIEDEROESTERREICH_KATALOGPRAESENTATION_25_M	Tape_001	02:10:15:06	02:10:20:11	1V,4A		
TEXT	Tape_001	02:10:20:11	02:10:24:07	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_FAHNEN_03_MOV	VTZT10_006	02:10:24:07	02:10:27:06	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_FAHNEN_02_MOV	VTZT10_006	02:10:27:06	02:10:30:02	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_26_MOV	VTZT10_006	02:10:30:02	02:10:33:11	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_13_MOV	VTZT10_006	02:10:33:11	02:10:35:21	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_04_MOV	VTZT10_006	02:10:35:21	02:10:45:24	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_26_MOV	Tape_001	02:10:45:24	02:10:51:19	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_26_MOV	Tape_001	02:10:45:24	02:10:51:19	1V,4A		
WIEN_PALAIS_NIEDEROESTERREICH_26_MOV	Tape_001	02:10:51:19	02:10:51:21	1V,4A		
